time_point,simulation,pair_distance_in_cell_diameter,heterogeneity_std,left_cell_fiber_density,left_cell_fiber_density_z_score,right_cell_fiber_density,right_cell_fiber_density_z_score
10,9D_7_heterogeneity,9.0,0.5,374.61106499787365,-0.6846921200885323,369.698657002182,-0.9605099816107581
11,9D_7_heterogeneity,9.0,0.5,375.08821394838776,-0.6579015515376713,371.6025023160054,-0.8536144339305921
12,9D_7_heterogeneity,9.0,0.5,375.3246099927322,-0.6446285800172733,373.6544908129647,-0.7384010641136118
13,9D_7_heterogeneity,9.0,0.5,375.14127962319964,-0.6549220634821835,375.82863387997344,-0.6163290595261153
14,9D_7_heterogeneity,9.0,0.5,375.611447144467,-0.628523482503792,377.796634767084,-0.505831357252048
15,9D_7_heterogeneity,9.0,0.5,376.9198464970087,-0.5550605470652819,380.4664694125537,-0.3559276678237196
16,9D_7_heterogeneity,9.0,0.5,377.83960869171096,-0.5034184925221196,383.81722116655624,-0.1677924021675722
17,9D_7_heterogeneity,9.0,0.5,378.4240542952405,-0.470603519359677,384.96185620508135,-0.1035243713309039
18,9D_7_heterogeneity,9.0,0.5,379.84422560426356,-0.3908649036352714,388.76054985786004,0.10976156925187852
19,9D_7_heterogeneity,9.0,0.5,380.7500172832128,-0.3400072541705853,390.2699252005918,0.19450874001452031
20,9D_7_heterogeneity,9.0,0.5,381.60664879196673,-0.29190980968627345,391.95741775359124,0.2892566900445667
21,9D_7_heterogeneity,9.0,0.5,382.1270298047561,-0.2626918827041881,393.18402469940355,0.3581272124073221
22,9D_7_heterogeneity,9.0,0.5,382.6637927110513,-0.2325541585801643,394.7002609116711,0.443259601654504
23,9D_7_heterogeneity,9.0,0.5,382.88495102861214,-0.22013674246550569,396.99934452756014,0.5723466658705587
24,9D_7_heterogeneity,9.0,0.5,383.84214036324397,-0.16639325951751335,399.7171939265058,0.7249462483592504
25,9D_7_heterogeneity,9.0,0.5,384.18342733762876,-0.14723095794916632,400.8611780128574,0.7891777300663264
26,9D_7_heterogeneity,9.0,0.5,384.6089374856041,-0.12333976259782467,402.3106384549371,0.8705608480496255
27,9D_7_heterogeneity,9.0,0.5,386.202798823028,-0.03384894138819096,405.5124649540767,1.0503343804460405
28,9D_7_heterogeneity,9.0,0.5,386.60312954716557,-0.011371499707835625,408.88143921541956,1.2394927885224825
29,9D_7_heterogeneity,9.0,0.5,387.42848952609586,0.034970136527232694,412.47423786081623,1.4412183048318699
30,9D_7_heterogeneity,9.0,0.5,389.00163676191096,0.12329791932187625,415.1246399146699,1.5900309090188942
31,9D_7_heterogeneity,9.0,0.5,391.3538475133691,0.25536792244168527,416.04600750753673,1.641763102143588
32,9D_7_heterogeneity,9.0,0.5,393.2149553164961,0.3598638793677041,417.648682823536,1.7317488034047743
33,9D_7_heterogeneity,9.0,0.5,395.78478657910637,0.5041526607449368,420.3243888901179,1.8819821565777874
34,9D_7_heterogeneity,9.0,0.5,398.17517566387795,0.6383662696605663,424.2833400837376,2.104266106333736
35,9D_7_heterogeneity,9.0,0.5,401.80383615821773,0.8421053276982462,426.4577182131062,2.2263513090101297
36,9D_7_heterogeneity,9.0,0.5,405.48866628250414,1.0489981521225862,427.63744613392424,2.292589706265299
37,9D_7_heterogeneity,9.0,0.5,407.4745062438117,1.160497468126795,429.3560740117069,2.3890858170155114
38,9D_7_heterogeneity,9.0,0.5,408.98000419804896,1.245026934455324,430.0197970423515,2.4263519942377636
39,9D_7_heterogeneity,9.0,0.5,414.09782946799055,1.5323783968822462,431.042711105772,2.4837857354378223
40,9D_7_heterogeneity,9.0,0.5,415.8218315726385,1.6291762553217013,432.3061954313659,2.5547268187228007
41,9D_7_heterogeneity,9.0,0.5,417.7347341558004,1.7365803431439681,435.5609772830251,2.7374736448889783
42,9D_7_heterogeneity,9.0,0.5,421.05061893736183,1.9227579265829824,437.2378215366879,2.831623722927432
43,9D_7_heterogeneity,9.0,0.5,423.4452133235474,2.057207651318813,442.9383310538097,3.151691263322815
44,9D_7_heterogeneity,9.0,0.5,426.7444081279184,2.2424481395854485,443.50201856333734,3.1833407280214034
45,9D_7_heterogeneity,9.0,0.5,429.8234761109389,2.4153291273419817,446.5434193037454,3.354106806284281
46,9D_7_heterogeneity,9.0,0.5,433.02144907017913,2.5948862943356734,448.96963274446927,3.4903318518024555
47,9D_7_heterogeneity,9.0,0.5,434.6131660967412,2.6842567185349484,453.1280382186874,3.723814597178468
48,9D_7_heterogeneity,9.0,0.5,436.97510671424556,2.8168730262060313,458.37751958050995,4.018558178043198
49,9D_7_heterogeneity,9.0,0.5,439.67602997215084,2.9685222535878855,460.5760436024741,4.141999104524716
50,9D_7_heterogeneity,9.0,0.5,440.2677507802574,3.0017457089794766,462.1136121188032,4.228329242511978
0,4D_8_heterogeneity,4.0,0.5,380.7043834520917,-0.3425693258091877,360.64374796011765,-1.4689174098432627
1,4D_8_heterogeneity,4.0,0.5,381.11595633455994,-0.31946066966546965,360.64289125887757,-1.4689655112008064
2,4D_8_heterogeneity,4.0,0.5,381.3577097973759,-0.3058868948087214,360.6879123088936,-1.4664377062642655
3,4D_8_heterogeneity,4.0,0.5,382.45251088584064,-0.24441690255029844,361.0434424833934,-1.4464756900547415
4,4D_8_heterogeneity,4.0,0.5,383.8184283116455,-0.1677244928746629,361.316369082591,-1.4311516315416826
5,4D_8_heterogeneity,4.0,0.5,385.79362927906215,-0.05682253136292124,361.4564284912294,-1.423287690908598
6,4D_8_heterogeneity,4.0,0.5,387.5246947913532,0.040371913144412686,361.5738683284677,-1.416693775391039
7,4D_8_heterogeneity,4.0,0.5,388.84389618622345,0.11444134948712623,361.7671075053819,-1.4058439408100414
8,4D_8_heterogeneity,4.0,0.5,389.9075308819061,0.1741614367233273,362.1031611039741,-1.3869754793867455
9,4D_8_heterogeneity,4.0,0.5,391.2873876384826,0.2516365004935259,362.3717902450024,-1.371892711025097
10,4D_8_heterogeneity,4.0,0.5,391.98001970076746,0.2905258366068938,362.9849752587319,-1.337464102537148
11,4D_8_heterogeneity,4.0,0.5,393.42306868436555,0.37154896563455175,363.0219730228167,-1.3353867824688392
12,4D_8_heterogeneity,4.0,0.5,394.8266888347416,0.4503582769208382,363.9663706832859,-1.2823615183459105
13,4D_8_heterogeneity,4.0,0.5,396.1847185220926,0.5266078123366617,365.65328625233064,-1.1876459685877294
14,4D_8_heterogeneity,4.0,0.5,397.7047346510935,0.6119524294244888,366.74290248220893,-1.1264670915104376
15,4D_8_heterogeneity,4.0,0.5,399.77699879676965,0.7283042145425974,368.2806175857302,-1.0401287269389654
16,4D_8_heterogeneity,4.0,0.5,401.57850610754326,0.8294537672910666,370.0427044559975,-0.9411925207045603
17,4D_8_heterogeneity,4.0,0.5,403.64558237139505,0.9455142674817646,371.2216980185845,-0.8749953585638269
18,4D_8_heterogeneity,4.0,0.5,406.8847193278472,1.1273826687237658,372.8677837439939,-0.7825722893289303
19,4D_8_heterogeneity,4.0,0.5,408.02392039063244,1.1913455942707196,373.51247825187266,-0.7463745116450164
20,4D_8_heterogeneity,4.0,0.5,409.5728737223153,1.2783149536460598,374.3111115056461,-0.7015335077000753
21,4D_8_heterogeneity,4.0,0.5,413.7514799873738,1.5129319059586834,376.9990753571188,-0.5506119212293787
22,4D_8_heterogeneity,4.0,0.5,421.51594227312717,1.948884556741461,381.28549613729865,-0.30994148807928995
23,4D_8_heterogeneity,4.0,0.5,424.62435624673947,2.123413231317285,386.3273017793943,-0.026858326166565773
24,4D_8_heterogeneity,4.0,0.5,427.7734044046083,2.300223400694305,388.45264294059206,0.09247358362221424
25,4D_8_heterogeneity,4.0,0.5,431.485895022471,2.5086692745100745,390.79738708297134,0.22412435178335502
26,4D_8_heterogeneity,4.0,0.5,435.144787892955,2.7141057860305775,392.54022455383904,0.32197975855150096
27,4D_8_heterogeneity,4.0,0.5,439.2678152296126,2.9456021383232263,394.9945087744015,0.45978089304754205
28,4D_8_heterogeneity,4.0,0.5,443.7379513339702,3.196587668593647,396.56976676162554,0.5482271846158756
29,4D_8_heterogeneity,4.0,0.5,447.82329134425,3.425967983840757,397.2962912710861,0.589019486014407
30,4D_8_heterogeneity,4.0,0.5,455.72885389323267,3.8698430163052424,399.31066964989515,0.7021211486411466
31,4D_8_heterogeneity,4.0,0.5,462.40657300851325,4.24477810419033,400.6963057695806,0.7799207073440864
32,4D_8_heterogeneity,4.0,0.5,465.12490819378945,4.397404955364773,402.4489931592876,0.8783291592646162
33,4D_8_heterogeneity,4.0,0.5,466.9063605897666,4.497428481230122,404.3120200791443,0.9829328644924002
34,4D_8_heterogeneity,4.0,0.5,469.6921635564947,4.653843457980283,405.8417848858353,1.0688248423277247
35,4D_8_heterogeneity,4.0,0.5,475.91890112340405,5.003457204318347,408.6273386889133,1.225225829241924
36,4D_8_heterogeneity,4.0,0.5,480.61350442303495,5.267045934294267,411.2648487259369,1.3733145763811003
37,4D_8_heterogeneity,4.0,0.5,486.70948950297645,5.609318297392609,412.21613571480117,1.426726656855945
38,4D_8_heterogeneity,4.0,0.5,492.55205486494026,5.937361858321905,414.74326605323375,1.5686178953432173
39,4D_8_heterogeneity,4.0,0.5,499.6027013168605,6.333235763986521,419.48391808489725,1.8347921317014189
40,4D_8_heterogeneity,4.0,0.5,505.5045939520404,6.664610383921635,423.098922930224,2.0377644544345
41,4D_8_heterogeneity,4.0,0.5,511.8560774669782,7.0212282632847485,428.19426457247454,2.323853511710083
42,4D_8_heterogeneity,4.0,0.5,520.9543484215418,7.53207050762918,433.0369020763484,2.5957539445922877
43,4D_8_heterogeneity,4.0,0.5,524.9314604945708,7.755374129552687,439.7479212482762,2.972558736705732
44,4D_8_heterogeneity,4.0,0.5,531.1479752851027,8.104413895839572,444.7132461153355,3.2513477188821196
45,4D_8_heterogeneity,4.0,0.5,535.7191394730445,8.361071867963803,447.5675779724916,3.4116103994832145
46,4D_8_heterogeneity,4.0,0.5,541.0112055705036,8.658206448363293,452.56273157195443,3.692074180825627
47,4D_8_heterogeneity,4.0,0.5,544.6523986411654,8.862649166061786,457.5778607955662,3.9736595371050143
48,4D_8_heterogeneity,4.0,0.5,552.4609378598067,9.30107661226808,461.520750295748,4.19504165811831
49,4D_8_heterogeneity,4.0,0.5,563.8698847211735,9.941656789465778,467.1155390052418,4.509173259085541
50,4D_8_heterogeneity,4.0,0.5,568.6920221899367,10.212406203215071,474.71349921873144,4.9357772882776905
0,7D_10_heterogeneity,7.0,0.5,379.5433904305425,-0.014838458337330409,381.68071795467233,0.10402548008008168
1,7D_10_heterogeneity,7.0,0.5,380.5642935830632,0.041937383493821444,380.09382170538714,0.015772867450367045
2,7D_10_heterogeneity,7.0,0.5,381.29058792355966,0.08232904307198215,380.33035411607176,0.02892722661148107
3,7D_10_heterogeneity,7.0,0.5,381.77407272757273,0.10921725151039724,380.5453586881562,0.04088435060262739
4,7D_10_heterogeneity,7.0,0.5,382.0754310168233,0.12597679478612442,381.00526263603865,0.06646114869363466
5,7D_10_heterogeneity,7.0,0.5,382.8659505967392,0.16994023492529403,381.2327696917916,0.07911357765421413
6,7D_10_heterogeneity,7.0,0.5,383.55589301054493,0.20831024217046545,381.49840723890935,0.09388657088313591
7,7D_10_heterogeneity,7.0,0.5,383.13448725426605,0.18487445738896846,381.9029532225664,0.1163847272702809
8,7D_10_heterogeneity,7.0,0.5,383.6339053649147,0.2126487703468532,382.4982910786245,0.14949345836607092
9,7D_10_heterogeneity,7.0,0.5,384.1655953465151,0.24221783007991055,382.6118490902742,0.1558087995344891
10,7D_10_heterogeneity,7.0,0.5,385.5557003032655,0.31952622016401383,383.53229335003317,0.2069977860484754
11,7D_10_heterogeneity,7.0,0.5,386.8352368857642,0.39068553282334506,384.2255891270081,0.24555428504502075
12,7D_10_heterogeneity,7.0,0.5,388.2313878421199,0.46833016118475645,386.17223890256486,0.3538139955618967
13,7D_10_heterogeneity,7.0,0.5,389.54491461970895,0.5413797823767792,387.40977400080976,0.4226374650800074
14,7D_10_heterogeneity,7.0,0.5,391.8018848951945,0.6668974547066053,388.4379598026523,0.4798183194189446
15,7D_10_heterogeneity,7.0,0.5,392.6305858923117,0.7129842912703578,390.6162946574627,0.6009628127693958
16,7D_10_heterogeneity,7.0,0.5,392.7159696589681,0.7177327683601427,391.5303827227142,0.6517983100291728
17,7D_10_heterogeneity,7.0,0.5,394.1682770227417,0.7985004425241748,394.0218852553612,0.7903591062870851
18,7D_10_heterogeneity,7.0,0.5,395.26406693110886,0.8594409875347515,395.4374060113533,0.869080954047555
19,7D_10_heterogeneity,7.0,0.5,397.4825730761923,0.9828195408124988,397.1309149500872,0.9632626552283113
20,7D_10_heterogeneity,7.0,0.5,399.26891320276235,1.0821638951054242,399.2235585130693,1.0796415689847183
21,7D_10_heterogeneity,7.0,0.5,400.60392364610436,1.1564082948675114,403.12172810510293,1.2964318292967214
22,7D_10_heterogeneity,7.0,0.5,401.5030897210905,1.206413930296592,405.4331289753922,1.4249765692124594
23,7D_10_heterogeneity,7.0,0.5,406.4323135843804,1.4805445701339606,408.48030288707315,1.594440110993521
24,7D_10_heterogeneity,7.0,0.5,408.15994840302346,1.5766241257343938,408.9963746518958,1.6231405894088813
25,7D_10_heterogeneity,7.0,0.5,408.5530848170347,1.5984877577594843,412.6897820507743,1.8285433387088241
26,7D_10_heterogeneity,7.0,0.5,408.95243273687294,1.6206968324169122,415.3458278919768,1.9762549391716746
27,7D_10_heterogeneity,7.0,0.5,411.14317218310595,1.7425311866213071,417.12660973837546,2.075290178897675
28,7D_10_heterogeneity,7.0,0.5,411.9873121718783,1.7894766371937267,422.7935675575684,2.390448673620594
29,7D_10_heterogeneity,7.0,0.5,414.54961731606573,1.9319750036943473,424.8623404003971,2.505500056720954
30,7D_10_heterogeneity,7.0,0.5,416.7010607987981,2.051623977823456,427.0704031544351,2.628297818062941
31,7D_10_heterogeneity,7.0,0.5,419.18850468250025,2.1899590590270335,429.3242598428435,2.7536423333925324
32,7D_10_heterogeneity,7.0,0.5,424.7313542028254,2.4982154757917714,433.4061386120923,2.9806492760242507
33,7D_10_heterogeneity,7.0,0.5,428.1259876577892,2.687002405911329,437.6666437313614,3.21759022794038
34,7D_10_heterogeneity,7.0,0.5,433.78549572447207,3.0017465949587794,439.9779858677368,3.346131701466553
35,7D_10_heterogeneity,7.0,0.5,437.19735305961626,3.191491402712886,440.01415276140574,3.3481430634937963
36,7D_10_heterogeneity,7.0,0.5,440.82782881658375,3.39339431273964,444.91053991453913,3.6204475439569888
37,7D_10_heterogeneity,7.0,0.5,441.07146881017275,3.406943948379022,450.58534001169863,3.936042174010009
38,7D_10_heterogeneity,7.0,0.5,443.7084552401409,3.5535955911808883,453.5614058078306,4.10155115544776
39,7D_10_heterogeneity,7.0,0.5,446.1337288402887,3.6884731747981734,456.86681540742177,4.2853760482891525
40,7D_10_heterogeneity,7.0,0.5,450.3336300725208,3.9220437416819243,458.95164235549714,4.401320253924124
41,7D_10_heterogeneity,7.0,0.5,453.1226690123856,4.077151533561796,461.2247365505048,4.527734631394124
42,7D_10_heterogeneity,7.0,0.5,456.28792071998816,4.253181776844822,464.4482238943225,4.7070035533534975
43,7D_10_heterogeneity,7.0,0.5,460.68035551153946,4.497459779477111,465.45583515918594,4.763040188816834
44,7D_10_heterogeneity,7.0,0.5,463.82299874767205,4.67223268997881,467.87296945093357,4.897465118247282
45,7D_10_heterogeneity,7.0,0.5,469.1847434407408,4.970417261043221,470.06481266797744,5.0193608568413906
46,7D_10_heterogeneity,7.0,0.5,471.6694570290947,5.1086005013826945,474.3573255632951,5.258081868331061
47,7D_10_heterogeneity,7.0,0.5,472.9797492657354,5.181470238924806,475.1646998918144,5.302982657462099
48,7D_10_heterogeneity,7.0,0.5,474.3598446681224,5.258221964183323,476.5050794501729,5.377525651683609
49,7D_10_heterogeneity,7.0,0.5,477.7080450553455,5.444426595969028,480.0324559991117,5.573694869622625
50,7D_10_heterogeneity,7.0,0.5,481.577175147277,5.65960187246931,480.75744965738664,5.614014193908356
0,4D_6_heterogeneity,4.0,0.5,396.87871893795784,1.212797963941279,383.1767875265894,0.3978359665576532
1,4D_6_heterogeneity,4.0,0.5,396.60047659362823,1.1962486958210616,382.6262720571603,0.3650924668942193
2,4D_6_heterogeneity,4.0,0.5,396.5571174834477,1.1936697873462918,382.43080636609903,0.35346657962148886
3,4D_6_heterogeneity,4.0,0.5,396.8153927315607,1.2090314546731518,382.328414938193,0.3473765533254871
4,4D_6_heterogeneity,4.0,0.5,397.08356645923675,1.224981862698941,382.3556733593282,0.34899782675526164
5,4D_6_heterogeneity,4.0,0.5,397.8088995158441,1.2681231439412795,382.26442899161,0.34357080410180213
6,4D_6_heterogeneity,4.0,0.5,398.0062636519467,1.2798619467232468,382.1677762301951,0.3378221015918805
7,4D_6_heterogeneity,4.0,0.5,398.3720412676877,1.301617628267175,382.3718308223196,0.3499588385948934
8,4D_6_heterogeneity,4.0,0.5,399.5465366539296,1.371474138065159,383.0497231101077,0.39027844291055747
9,4D_6_heterogeneity,4.0,0.5,400.6958786890474,1.439834579560247,383.27720685479636,0.4038086965206393
10,4D_6_heterogeneity,4.0,0.5,402.618344594826,1.5541787991770042,383.6942386721482,0.4286128699351677
11,4D_6_heterogeneity,4.0,0.5,404.1881256727833,1.6475460686763739,384.1217994075648,0.4540432812017764
12,4D_6_heterogeneity,4.0,0.5,404.98016538869354,1.6946549213998519,385.37658770188733,0.528675443919086
13,4D_6_heterogeneity,4.0,0.5,406.3638958334916,1.776956291424046,388.3200979935486,0.7037492312992505
14,4D_6_heterogeneity,4.0,0.5,407.0089909033966,1.8153251863548658,389.09284578087477,0.7497106407769402
15,4D_6_heterogeneity,4.0,0.5,407.96034226637505,1.8719095600252298,390.0502826646202,0.8066569683945607
16,4D_6_heterogeneity,4.0,0.5,411.6889078645474,2.0936767821805864,390.9941354662446,0.8627953434421627
17,4D_6_heterogeneity,4.0,0.5,414.971391512232,2.2889119902386725,393.7775394805985,1.0283463469438583
18,4D_6_heterogeneity,4.0,0.5,417.8504795893974,2.4601540800993296,395.28089310600643,1.1177626515912351
19,4D_6_heterogeneity,4.0,0.5,420.2110181257537,2.60055393634834,396.53536270413895,1.192375858930959
20,4D_6_heterogeneity,4.0,0.5,423.5900519001384,2.8015317424198614,398.3724405507641,1.3016413767828932
21,4D_6_heterogeneity,4.0,0.5,424.7444881084007,2.8701951745953287,398.53148104051706,1.311100769864251
22,4D_6_heterogeneity,4.0,0.5,427.5648140994635,3.0379422194420487,401.2068435957601,1.4702256951238561
23,4D_6_heterogeneity,4.0,0.5,429.41173109604125,3.147792949192743,403.6485844725239,1.615455295409961
24,4D_6_heterogeneity,4.0,0.5,431.9549154312505,3.299056192549608,406.85875291461065,1.8063893474758086
25,4D_6_heterogeneity,4.0,0.5,435.4883216079549,3.509215743702043,411.2449637374681,2.0672719213132273
26,4D_6_heterogeneity,4.0,0.5,438.5713295851578,3.6925865593642992,414.8968021680931,2.284475573279779
27,4D_6_heterogeneity,4.0,0.5,442.5165338642467,3.9272389935974092,417.7299852382127,2.452987330086738
28,4D_6_heterogeneity,4.0,0.5,445.7926177863811,4.122093559470058,420.1894949114653,2.5992737809322928
29,4D_6_heterogeneity,4.0,0.5,448.0558058959404,4.256703217542865,422.8592281957203,2.758063889019739
30,4D_6_heterogeneity,4.0,0.5,450.1503215744614,4.381280594970292,427.67014888985983,3.044207310734519
31,4D_6_heterogeneity,4.0,0.5,452.10145609279124,4.4973299632296415,429.95407993544904,3.180050714917343
32,4D_6_heterogeneity,4.0,0.5,454.64473858050314,4.648599044490463,432.15003505959874,3.310661496741649
33,4D_6_heterogeneity,4.0,0.5,456.8826789595383,4.781707020772603,436.2327727535317,3.5534941285763413
34,4D_6_heterogeneity,4.0,0.5,459.4555916862226,4.934738446188488,440.5832630193832,3.8122521189801373
35,4D_6_heterogeneity,4.0,0.5,462.1544519801296,5.095260967411803,445.3399139981239,4.0951676924207545
36,4D_6_heterogeneity,4.0,0.5,464.55093219373026,5.23779855886011,447.17583265315153,4.204364263999983
